Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
02-11-2011,WIPRO,EQ,372.05,369.95,377,364.55,375.4,374.15,370.6,1444224,5.35E+13,27632,636992,0.4411
03-11-2011,WIPRO,EQ,374.15,373.85,373.85,366.75,372.95,370.8,369.59,1029949,3.81E+13,12147,589264,0.5721
04-11-2011,WIPRO,EQ,370.8,373.2,377,368.5,372.25,371.85,372.19,982400,3.66E+13,14211,562379,0.5725
08-11-2011,WIPRO,EQ,371.85,368.35,373.5,367.2,368.5,369.3,370.28,374870,1.39E+13,8880,157230,0.4194
09-11-2011,WIPRO,EQ,369.3,369.3,380.5,369.3,376,376.5,375.6,1169188,4.39E+13,30854,559407,0.4785
11-11-2011,WIPRO,EQ,376.5,374,387.3,370.45,381.95,382.1,381.82,3745920,1.43E+14,47966,2701216,0.7211
14-11-2011,WIPRO,EQ,382.1,382.35,389.45,382.35,385.5,387.4,387.43,1643586,6.37E+13,20317,1106192,0.673
15-11-2011,WIPRO,EQ,387.4,384.95,386.9,382.2,382.35,383.75,384.06,884981,3.40E+13,16985,584299,0.6602
16-11-2011,WIPRO,EQ,383.75,382,384.1,368.25,378.4,374.15,374.83,1405230,5.27E+13,24638,950022,0.6761
17-11-2011,WIPRO,EQ,374.15,371.55,378.1,363.1,368.4,367.65,368.53,1477885,5.45E+13,27340,882708,0.5973
18-11-2011,WIPRO,EQ,367.65,365.1,377,360.05,376.1,374,368.41,2043004,7.53E+13,35548,1246980,0.6104
21-11-2011,WIPRO,EQ,374,370,374.5,365.65,370.1,370.1,370,1279060,4.73E+13,22623,951766,0.7441
